update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max,teach_return_mean,difficulty,distinct goals per episode,goal_count,dis_goals,reached_per_mean,goal_entropy,goal_value,goal_policy_loss,goal_value_loss,goal_grad_norm
253,1295360,343.4414887,3533,1.641589409,0.696773979,0,1.973973036,21.408,34.08912636,3,100,1.262259567,0.517308199,0.00347293,0.005159933,0.095356821,0.792177994,0.341826074,0,0.97299999,1.600665228,21,55.54932735,21.408,11.892,18.39848639,3.739833474,2.389025736,-0.330435811,9.446465373,5.522062239
254,1300480,341.9131251,3548,1.631719666,0.705717953,0,1.973973036,21.894,34.4665891,3,100,1.271630853,0.524504371,0.001706016,0.005370913,0.093548769,0.787303995,0.345754454,0,0.97299999,1.586550311,21,56.25970586,21.894,12.3175,18.31983065,3.850199795,2.2191356,-0.138766547,2.564060348,3.304194005
255,1305600,329.6920694,3563,1.638318909,0.699398232,0,1.973973036,21.5885,34.20280935,3,100,1.226358485,0.570620456,-0.00430963,0.00208406,0.071032576,0.790403495,0.342996852,0,0.97299999,1.590989479,21,56.7408574,21.5885,12.2495,18.38421393,3.288264644,3.104082692,-0.480862769,6.98692193,2.521684492
256,1310720,327.7059371,3579,1.657027998,0.681190986,0,1.973973036,20.671,33.30661735,3,100,1.240898746,0.554331432,0.006315631,0.004513429,0.090357249,0.799610995,0.334029262,0,0.97299999,1.606613821,21,56.09549611,20.671,11.5955,18.53559572,3.452521479,3.069709098,-0.525662121,7.17400713,3.615825004
257,1315840,346.0297848,3594,1.653998173,0.684234173,0,1.973973036,20.8235,33.477759,3,100,1.245048636,0.544770786,0.004292958,0.002572657,0.068713447,0.798088494,0.335687954,0,0.97299999,1.604241666,21,56.3714073,20.8235,11.7385,18.57955274,3.980481184,2.174752861,-0.12910918,3.634517813,3.042159611
258,1320960,338.5746744,3609,1.642427576,0.695641496,0,1.973973036,21.3755,34.00284547,3,100,1.191294217,0.580680951,-0.001703091,0.001057167,0.042746645,0.792520494,0.34103343,0,0.97299999,1.594647082,21,57.20801853,21.3755,12.2285,18.45609667,3.58232981,2.757530689,-0.648342004,9.45672617,3.56179319
259,1326080,334.8498832,3624,1.663157197,0.675479719,0,1.973973036,20.355,33.05462108,3,100,1.190446275,0.574278508,-0.000397209,0.000784609,0.034011332,0.802754994,0.33143787,0,0.97299999,1.613573579,21,56.65438467,20.355,11.532,18.67620153,3.372910178,3.308011138,-0.532502706,6.16681844,3.826283376
260,1331200,326.720985,3640,1.66602185,0.672403155,0,1.973973036,20.22,32.89675668,3,100,1.134168339,0.585327961,-0.007836212,0.003163235,0.059442957,0.804119995,0.3298722,0,0.97299999,1.617194623,21,56.8818002,20.22,11.5015,18.61252852,3.566229951,2.759983766,-0.033822363,3.679817572,2.010577852
261,1336320,334.8766858,3655,1.67037037,0.668394535,0,1.973973036,19.9815,32.68888431,3,100,1.157021278,0.58099502,0.004399298,0.004499489,0.057427192,0.806466494,0.327823864,0,0.97299999,1.619789975,21,57.28048445,19.9815,11.4455,18.65113685,3.909928107,2.347894955,-0.239351848,3.789503574,5.437635592
262,1341440,343.1072728,3670,1.673395081,0.6645136,0,1.973973036,19.8895,32.59647665,3,100,1.178430557,0.584963085,0.006572343,0.001743525,0.063441194,0.807494494,0.326648975,0,0.97299999,1.621039328,21,57.4398552,19.8895,11.4245,18.65050879,3.529954278,2.935553443,-0.272459746,5.572496635,3.801655556
263,1346560,327.5965313,3686,1.67333184,0.664468965,0,1.973973036,19.896,32.58736234,3,100,1.194618505,0.566418956,-0.002194119,0.00534973,0.098177394,0.807435994,0.326572887,0,0.97299999,1.618099449,21,57.46632489,19.896,11.4335,18.65998337,3.318807173,3.547679698,-0.729157068,11.52713301,7.679372483
264,1351680,338.0353979,3701,1.683946146,0.653013512,0,1.973973036,19.3885,32.0547277,3,100,1.219545937,0.565765621,0.002119557,0.004497525,0.066256572,0.812553494,0.321163178,0,0.97299999,1.629811314,21,56.79139696,19.3885,11.011,18.71991044,3.979619086,1.929250264,-0.237374853,3.724722958,4.045386019
265,1356800,337.0012554,3716,1.67602389,0.662521167,0,1.973973036,19.7195,32.47651182,3,100,1.214716381,0.580488265,0.003439279,0.001896261,0.063658673,0.809124494,0.325509945,0,0.97299999,1.626012543,22,57.72458734,19.7195,11.383,18.69009218,3.703469598,2.830320418,0.035761773,2.87497654,7.10939368
266,1361920,336.4629743,3731,1.675918775,0.66368438,0,1.973973036,19.6705,32.51062795,3,100,1.208921218,0.56409855,0.018677629,0.006576648,0.060599036,0.809515494,0.325920363,0,0.97299999,1.631916696,22,57.60656821,19.6705,11.3315,18.74246964,3.360381472,3.435667241,-0.123069072,4.111906993,6.018425506
267,1367040,324.3507868,3747,1.673691903,0.665683571,0,1.973973036,19.796,32.61077098,3,100,1.215769273,0.576132233,-0.005778003,0.003906229,0.076132793,0.808285994,0.326915286,0,0.97299999,1.632955094,22,57.69347343,19.796,11.421,18.72566526,3.467603505,3.201240373,0.026108873,4.216277874,2.984346976
268,1372160,334.4291087,3762,1.672142647,0.66767567,0,1.973973036,19.846,32.67181176,3,100,1.172321874,0.581123364,-0.006982862,0.001123187,0.059563409,0.807735994,0.327621341,0,0.97299999,1.633457245,22,57.89327824,19.846,11.4895,18.74674623,3.942751038,2.421998751,-0.240703319,3.53432647,4.010608304
269,1377280,346.8128549,3777,1.673336889,0.666512467,0,1.973973036,19.7745,32.57487759,3,100,1.246708494,0.578149615,0.010089201,0.005793604,0.064384551,0.808429494,0.326749407,0,0.97299999,1.64119772,22,57.70310248,19.7745,11.4105,18.72082445,3.540619731,3.012106466,-0.146496194,2.597438151,5.659249661
270,1382400,328.2731216,3793,1.671218492,0.669584093,0,1.973973036,19.8265,32.67531787,3,100,1.244060874,0.574928974,0.007254936,0.003327947,0.065782409,0.807811494,0.32788819,0,0.97299999,1.644605278,22,57.80142738,19.8265,11.46,18.68881617,3.371410775,3.240397918,-0.277005211,5.485458314,4.828237392
271,1387520,329.0061454,3808,1.689870372,0.649684838,0,1.973973036,18.916,31.7122365,3,100,1.229291183,0.592016977,-0.005778804,0.004839213,0.082094834,0.816955995,0.31820882,0,0.97299999,1.668149741,22,56.7667583,18.916,10.738,18.83135969,3.782378221,2.597589087,-0.137844625,2.189795294,3.548554122
272,1392640,340.194427,3823,1.674028552,0.666478176,0,1.973973036,19.698,32.52534083,3,100,1.236442477,0.591347136,0.006992839,0.000805108,0.051180046,0.809117995,0.326378138,0,0.97299999,1.652024978,22,58.08965377,19.698,11.4425,18.63957413,3.988115644,2.196268016,0.068763256,1.305886242,2.778422439
273,1397760,338.5585224,3838,1.676165988,0.663525577,0,1.973973036,19.6435,32.45435884,3,100,1.26902867,0.588898671,0.010545505,0.002024756,0.081578105,0.809758495,0.32547584,0,0.97299999,1.652911179,22,58.14391529,19.6435,11.4215,18.64415895,3.339481652,3.415312624,-0.408285595,5.692324591,5.974848852
274,1402880,327.3904161,3854,1.67720186,0.661384285,0,1.973973036,19.65,32.38528215,3,100,1.264440864,0.583059558,0.005772742,0.002230217,0.067692282,0.809799995,0.324681701,0,0.97299999,1.652937304,22,58.09414758,19.65,11.4155,18.63764653,3.44491148,3.214053857,-0.478887165,6.415328228,4.052480417
275,1408000,332.2662333,3870,1.673803678,0.66457832,0,1.973973036,19.845,32.58697554,3,100,1.241712081,0.586400944,-0.001894359,0.002212358,0.051555519,0.807894995,0.326588735,0,0.97299999,1.651332508,22,58.22373394,19.845,11.5545,18.61991737,4.004631126,2.25409568,-0.185550085,2.730852593,3.48281047
276,1413120,335.3679584,3885,1.678718878,0.659382326,0,1.973973036,19.6045,32.33456478,3,100,1.224350029,0.594729003,-0.002982169,0.000928855,0.051206034,0.810309495,0.324054336,0,0.97299999,1.65610174,22,58.23152848,19.6045,11.416,18.67551695,3.560862899,3.271418774,-0.336654992,4.864855576,8.526104947
277,1418240,331.7906429,3900,1.676994364,0.661290356,0,1.973973036,19.674,32.37750336,3,100,1.207934231,0.581989822,0.005279475,0.001766282,0.057210564,0.809583995,0.324609972,0,0.97299999,1.650355858,22,58.63322151,19.674,11.5355,18.6287625,3.606936395,2.859453988,-0.103089342,1.970584852,4.178821868
278,1423360,334.3727666,3916,1.691578245,0.645271424,0,1.973973036,18.9705,31.59978844,3,100,1.233722144,0.577671924,0.004955068,0.002221049,0.066847326,0.816665495,0.316798052,0,0.97299999,1.66305904,22,57.69747766,18.9705,10.9455,18.66882901,3.615667224,2.919850504,0.132890757,1.293728846,2.29387099
279,1428480,336.5379694,3931,1.673921627,0.664273128,0,1.973973036,19.832,32.50241185,3,100,1.197158968,0.582905044,0.007623437,0.001729508,0.071871746,0.808011995,0.325910296,0,0.97299999,1.645130592,22,58.45603066,19.832,11.593,18.43071655,4.028635859,2.240920061,-0.291461476,5.846155095,7.157898725
280,1433600,335.9374771,3946,1.676351748,0.661855996,0,1.973973036,19.6845,32.29012171,3,100,1.233798182,0.583312804,-0.00149519,0.001708984,0.056139333,0.809439495,0.324017508,0,0.97299999,1.644724438,22,58.33015825,19.6845,11.482,18.37161772,3.346221995,3.403338301,-0.216581286,5.000902545,2.742282423
281,1438720,328.3776221,3962,1.672773774,0.665921713,0,1.973973036,19.838,32.45772259,3,100,1.280829573,0.542460211,0.010807207,0.004452033,0.093148282,0.807857995,0.325779834,0,0.97299999,1.639355499,23,58.45851396,19.838,11.597,18.38902355,3.462027228,3.343189478,-0.102699748,4.226427642,6.397395969
282,1443840,341.4680056,3977,1.681004453,0.657593134,0,1.973973036,19.4125,32.02944495,3,100,1.263552839,0.565410164,0.010525373,0.00529264,0.067248396,0.812087495,0.321543249,0,0.97299999,1.643506966,23,57.75660013,19.4125,11.212,18.47737452,3.972067273,2.289086622,-0.069032008,3.660992438,2.896976911
283,1448960,337.3041994,3992,1.668406682,0.670963252,0,1.973973036,20.017,32.65648038,3,100,1.270545673,0.548717141,0.007517319,0.003744097,0.074050966,0.805996995,0.327894861,0,0.97299999,1.628975746,23,58.34290853,20.017,11.6785,18.30918584,3.788877511,2.678955364,0.092938999,2.496028605,4.925718763
284,1454080,338.5085281,4007,1.666886254,0.673097416,0,1.973973036,20.0635,32.75685375,3,100,1.287324715,0.546990107,0.010959467,0.003865332,0.070066969,0.805478495,0.32891698,0,0.97299999,1.628758684,23,58.27248486,20.0635,11.6915,18.35577694,3.398973548,3.46552242,-0.255499742,9.052324975,4.975645243
285,1459200,340.038018,4022,1.66148558,0.67835314,0,1.973973036,20.358,33.09392446,3,100,1.303079003,0.514640112,0.02047672,0.005491847,0.089748777,0.802577995,0.332094396,0,0.97299999,1.624204038,23,58.18842715,20.358,11.846,18.44193467,3.77229296,2.624107218,-0.034517342,1.847352272,4.935135745
286,1464320,346.0649318,4037,1.645263526,0.695222177,0,1.973973036,21.121,33.9675339,3,100,1.379752141,0.488657822,0.012926659,0.005102384,0.087951526,0.794860994,0.340740486,0,0.97299999,1.610902277,23,59.05023436,21.121,12.472,18.57970357,4.094669974,2.256829613,-0.324677123,8.87004602,3.212543278
287,1469440,348.2977482,4052,1.640191041,0.700154757,0,1.973973036,21.379,34.26573156,3,100,1.399578077,0.468292186,0.016539469,0.008210306,0.109678066,0.792288994,0.343589144,0,0.97299999,1.606217035,23,59.09771271,21.379,12.6345,18.79322233,3.537627351,2.996332002,-0.600039855,12.65045092,5.668074596
288,1474560,334.259484,4067,1.632932893,0.706655852,0,1.973973036,21.7575,34.61427009,3,100,1.377180219,0.502552821,0.003391096,0.011084341,0.162963995,0.788532494,0.347002811,0,0.97299999,1.59843409,23,58.94519131,21.7575,12.825,18.96111549,3.484223437,3.337979352,-0.83923488,16.44261303,7.640680628
289,1479680,344.0062833,4082,1.637297739,0.702169029,0,1.973973036,21.578,34.44994798,3,100,1.325022542,0.527113761,-7.04E-05,0.005619059,0.086131971,0.790397993,0.345213163,0,0.97299999,1.603431033,23,58.49012883,21.578,12.621,19.0938109,3.87879411,2.700143647,-0.342596807,9.216052103,7.275742785
290,1484800,338.2559541,4097,1.632450095,0.705691486,0,1.973973036,21.8725,34.64628759,3,100,1.31478318,0.529359043,0.005595569,0.003860162,0.096539852,0.787547493,0.347108663,0,0.97299999,1.598708991,23,58.59412504,21.8725,12.816,19.06264024,3.812213635,2.767983282,-0.58969437,11.17914567,6.140760142
291,1489920,348.9462325,4112,1.626775344,0.711272276,0,1.973973036,22.136,34.9298655,3,100,1.320780402,0.500720748,0.011167078,0.011492961,0.113821996,0.784875994,0.349927993,0,0.97299999,1.595150574,23,58.22867727,22.136,12.8895,19.15274774,3.500082016,3.308212793,-0.174774349,7.386111522,7.28717502
292,1495040,337.5143703,4127,1.62509201,0.713373289,0,1.973973036,22.2005,35.07433962,3,100,1.313199908,0.498122858,0.014334156,0.009126079,0.093481086,0.784195494,0.351279386,0,0.97299999,1.592409376,23,58.08427738,22.2005,12.895,19.35022302,3.458763742,3.34658277,-0.198913606,8.682036328,7.446683828
293,1500160,333.6818383,4142,1.606552678,0.729802372,0,1.973973036,23.099,35.83594842,3,100,1.289854455,0.527671319,-0.000747385,0.007620473,0.102540695,0.775158994,0.359014792,0,0.97299999,1.56960982,23,58.51335556,23.099,13.516,19.15348503,4.00482589,2.253006965,-0.250172426,6.8478791,6.604782444
294,1505280,341.8495752,4157,1.626518792,0.711377091,0,1.973973036,22.1645,34.97108005,3,100,1.298316592,0.544023398,-0.007366634,0.006449022,0.081326704,0.784619494,0.350249624,0,0.97299999,1.587358549,23,57.50411694,22.1645,12.7455,19.28798331,3.458749557,3.599350488,0.174844633,7.982762837,13.43361679
295,1510400,329.1765185,4173,1.632235677,0.706666345,0,1.973973036,21.835,34.65767988,3,100,1.295038474,0.53261406,-0.004054085,0.002981264,0.081402801,0.787834994,0.347322174,0,0.97299999,1.593167401,23,57.63453172,21.835,12.5845,19.17915939,3.319995749,3.479964328,-0.24453393,8.211080801,9.294695813
296,1515520,338.2794201,4188,1.650630023,0.689031941,0,1.973973036,20.9525,33.85266967,3,100,1.264599282,0.542114468,-0.000296373,0.002893637,0.066675114,0.796727494,0.339110807,0,0.97299999,1.611169895,23,56.33456628,20.9525,11.8035,19.23065006,3.708669186,2.677245754,0.037435169,3.305603862,7.29816583
297,1520640,343.3209471,4203,1.640163464,0.699553017,0,1.973973036,21.4435,34.36465928,3,100,1.245618397,0.549574271,-0.00607376,0.006363671,0.099286186,0.791758495,0.344255006,0,0.97299999,1.600844856,23,57.29941474,21.4435,12.287,19.11441108,3.856904757,2.420817792,-0.149840693,3.569734782,10.04016135
298,1525760,338.1372409,4218,1.651974638,0.68808883,0,1.973973036,20.8645,33.79199816,3,100,1.229366952,0.571014118,-0.014606107,0.00270633,0.080336831,0.797569494,0.338544291,0,0.97299999,1.609841805,23,56.73512425,20.8645,11.8375,19.06403849,3.185926914,3.914069784,-0.126741687,6.899266422,5.65397648
299,1530880,330.5669782,4233,1.659443515,0.678846534,0,1.973973036,20.585,33.33595319,3,100,1.210505319,0.582296669,-0.007798438,0.0043894,0.067834349,0.800534994,0.333962542,0,0.97299999,1.613168143,23,56.48044693,20.585,11.6265,18.82213062,3.353799582,3.268271244,-0.111247615,4.720043385,7.661722508
300,1536000,331.4577208,4249,1.65112179,0.686354124,0,1.973973036,21.0205,33.66225007,3,100,1.189567834,0.588667107,-0.005220702,0.004260483,0.095951991,0.796215494,0.337324123,0,0.97299999,1.602789383,23,57.48911777,21.0205,12.0845,18.54175597,3.882723701,2.248318887,-0.200997207,2.561304647,4.962284475
301,1541120,342.5159102,4264,1.670914464,0.66534232,0,1.973973036,20.1045,32.67342314,3,100,1.181942064,0.588216643,-0.002166355,0.002837404,0.071023521,0.805509494,0.327306686,0,0.97299999,1.620642001,23,56.60175583,20.1045,11.3795,18.64629977,3.485398602,3.10451622,-0.001983994,3.370653278,2.02967921
302,1546240,332.5373304,4279,1.673764019,0.662079339,0,1.973973036,19.9715,32.48805454,3,100,1.152917844,0.601820073,-0.008931168,0.001713018,0.064270789,0.806856494,0.325509878,0,0.97299999,1.617832091,24,56.75337356,19.9715,11.3345,18.56187533,3.370150709,3.456764162,-0.09316424,5.072177994,7.31241415
303,1551360,334.0072603,4295,1.677498685,0.657649789,0,1.973973036,19.801,32.23141944,3,100,1.162202936,0.610828194,-0.001256728,0.002321651,0.067110289,0.808590994,0.323031046,0,0.97299999,1.617173372,24,56.63602848,19.801,11.2145,18.48367402,3.456960356,3.115704238,-0.167542197,3.306326228,5.943907218
304,1556480,336.9453229,4310,1.67675593,0.658502046,0,1.973973036,19.8225,32.22031958,3,100,1.18282398,0.612557964,-0.001027376,0.002884006,0.039248506,0.808347494,0.323050828,0,0.97299999,1.612278451,24,56.72846513,19.8225,11.245,18.36188217,3.883596992,2.163958251,-0.085668043,1.43098966,3.511809979
305,1561600,336.9981881,4325,1.681244106,0.654178569,0,1.973973036,19.568,31.95519326,3,100,1.152410585,0.618066263,0.003970699,0.001801011,0.071624124,0.810837994,0.320530898,0,0.97299999,1.612853965,24,56.81469747,19.568,11.1175,18.35633683,3.267002952,3.362705028,-0.049864648,2.704260808,4.587348671
306,1566720,329.4314619,4340,1.697484067,0.636980481,0,1.973973036,18.7415,31.12601288,3,100,1.16386835,0.599841872,0.012900014,0.002662003,0.079596049,0.819076494,0.312197946,0,0.97299999,1.630327736,24,55.79862871,18.7415,10.4575,18.60795515,3.31015501,3.29492799,0.081414441,3.80435929,2.806240809
307,1571840,342.375645,4355,1.697124159,0.638075715,0,1.973973036,18.7205,31.14312733,3,100,1.186587822,0.610197932,0.003601603,0.002238962,0.055567666,0.819215495,0.312466693,0,0.97299999,1.62854234,24,55.711653,18.7205,10.4295,18.61972691,3.844015098,2.278872681,-0.235074923,3.349317002,4.974997695
308,1576960,337.2459365,4371,1.683480079,0.654346231,0,1.973973036,19.32,31.87521921,3,100,1.162458885,0.597931415,0.008078681,0.003817693,0.068709291,0.813069995,0.319976289,0,0.97299999,1.618815118,24,56.74171843,19.32,10.9625,18.47688532,3.68040843,2.755607641,0.056304159,4.208822119,2.362901832
309,1582080,339.4620408,4386,1.7011242,0.634631859,0,1.973973036,18.4595,30.90105758,3,100,1.162471598,0.626117229,-0.002911846,0.000757361,0.045604054,0.821714495,0.310234085,0,0.97299999,1.636501074,24,55.97388878,18.4595,10.3325,18.59406473,3.356584251,3.229286122,-0.080487393,2.333086604,4.470875157
310,1587200,326.8159146,4401,1.69902458,0.636772419,0,1.973973036,18.571,30.99614426,3,100,1.150018674,0.62849746,-0.001508596,0.000832797,0.036329059,0.820610995,0.311210006,0,0.97299999,1.634402767,24,56.38091648,18.571,10.4705,18.52533218,3.414394057,3.172893012,-0.120331292,1.693371896,3.524492526
311,1592320,336.9376361,4417,1.685223521,0.651982382,0,1.973973036,19.249,31.72812631,3,100,1.193262786,0.620700625,-4.07E-05,0.000998555,0.040186902,0.813808995,0.318576439,0,0.97299999,1.623668527,24,57.47311549,19.249,11.063,18.3771696,3.903889024,2.271318287,-0.041491683,0.863288262,2.838289438
312,1597440,340.7576079,4432,1.692953776,0.643265036,0,1.973973036,18.879,31.29449407,3,100,1.14902541,0.630918753,-0.000815551,0.000538059,0.031195243,0.817538995,0.314244656,0,0.97299999,1.632816158,24,57.11637269,18.879,10.783,18.42147801,3.419045854,3.282532454,-0.077350466,1.298099467,4.285191979
313,1602560,327.1154942,4447,1.701126961,0.633279858,0,1.973973036,18.521,30.84452235,3,100,1.170527518,0.62308771,-0.000155406,0.001026367,0.037843571,0.821210995,0.30963182,0,0.97299999,1.639444339,24,56.87057934,18.521,10.533,18.43299461,3.30755918,3.319934809,-0.016779,1.334990278,3.520995286
314,1607680,330.3075315,4463,1.705462761,0.628721622,0,1.973973036,18.2835,30.59290976,3,100,1.171328861,0.621281868,0.004464999,0.00307576,0.044343855,0.823548495,0.307184112,0,0.97299999,1.644702593,24,56.79711215,18.2835,10.3845,18.46165564,3.783435655,2.714042711,-0.246674319,4.038004428,5.613946869
315,1612800,336.941675,4478,1.688727316,0.647510582,0,1.973973036,19.104,31.49673291,3,100,1.165932637,0.620549408,0.001663313,0.000880714,0.06225939,0.815313995,0.316280962,0,0.97299999,1.629150772,25,57.80203099,19.104,11.0425,18.27731621,3.896918404,2.359060687,0.084440982,1.300773367,2.772593243
