update,frames,FPS,duration,,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,,return_mean,return_std,return_min,return_max,teach_reward_mean,teach_reward_mean_std,teach_intrinr_mean,teach_intrinr_std,difficulty,goal_count,reached_per_mean,goal_entropy,goal_value,goal_policy_loss,goal_value_loss,goal_grad_norm,teacher_return_mean,teacher_return_std,teacher_return_min,teacher_return_max
73,373760,166.9333694,2137,,0.340891501,0.664159275,0,2.738999844,88.7205,27.23994089,3,100,1.010751215,0.091992481,0.007948339,0.009470965,0.07439108,,0.1184155,0.279963267,0,0.97299999,0.067157741,0.746241327,-0.265000012,0.130586285,8,1.082,4.216666667,5.882148266,-0.019612797,0.099338114,0.543604076,1.306378182,0.08201549,0.762469559,-0.600000024,2.555999994
74,378880,179.1584089,2165,,0.338756001,0.662070753,0,2.738999844,88.8365,27.14094265,3,100,0.990198788,0.072085216,-0.001569356,0.014697939,0.100001725,,0.1172215,0.278908649,0,0.97299999,0.064013741,0.743414269,-0.265000012,0.130586285,8,1.0825,4.241666667,0,0,0,0,0,0.07872149,0.759868771,-0.600000024,2.555999994
75,384000,167.3795882,2196,,0.337634501,0.65952923,0,2.738999844,88.868,27.16172999,3,100,1.019043773,0.088087612,-0.017181611,0.015348498,0.101336128,,0.116838,0.279011904,0,0.97299999,0.063933241,0.743111265,-0.264250012,0.131813183,8,1.0835,4.291666667,5.880084991,0.105259761,-0.032779388,0.59030962,0.435689453,0.07823799,0.758454274,-0.600000024,2.555999994
76,389120,166.3030544,2227,,0.343440501,0.664796845,0,2.738999844,88.575,27.5347485,3,100,1.063727832,0.111396397,-0.00714216,0.010560286,0.104859972,,0.119675,0.282687155,0,0.97299999,0.070336491,0.749552582,-0.263250012,0.133424942,8,1.085,4.366666667,0,0,0,0,0,0.08522499,0.765795431,-0.600000024,2.555999994
77,394240,161.0076403,2259,,0.345876501,0.667847672,0,2.738999844,88.419,27.74035759,3,100,1.010629764,0.09386701,-0.009559123,0.014829816,0.087408965,,0.121229,0.284683573,0,0.97299999,0.072840491,0.753359564,-0.264250012,0.131813183,8,1.0835,4.291666667,5.875881672,0.162367865,-0.041556735,0.6607517,0.864692986,0.08717899,0.769467893,-0.600000024,2.555999994
78,399360,182.9511012,2287,,0.344792001,0.665236202,0,2.738999844,88.5675,27.48467653,3,100,0.948734948,0.094414742,-0.009157442,0.015192146,0.079603359,,0.1197925,0.28229971,0,0.97299999,0.070437324,0.749957557,-0.263916679,0.132563166,8,1.0855,4.375,0,0,0,0,0,0.08484249,0.766701982,-0.600000024,2.555999994
79,404480,188.5469808,2314,,0.349824001,0.669380574,0,2.738999844,88.2765,27.8730703,3,100,0.95351066,0.103355261,-0.004094861,0.017177704,0.116299673,,0.1227615,0.286040456,0,0.97299999,0.077833241,0.757526407,-0.264500012,0.131405965,8,1.084,4.316666667,0,0,0,0,0,0.09131149,0.77251398,-0.600000024,2.555999994
80,409600,164.6417997,2345,,0.351387001,0.670356741,0,2.738999844,88.23,27.86108576,3,100,0.913507077,0.110169071,-0.008851592,0.01412291,0.100303603,,0.12328,0.286041351,0,0.97299999,0.079401741,0.758748785,-0.264750012,0.130997005,8,1.0835,4.291666667,5.867939472,-0.002633618,0.024992734,0.570525467,0.62774016,0.09277999,0.773658578,-0.600000024,2.555999994
81,414720,169.4977932,2375,,0.349498001,0.669244725,0,2.738999844,88.243,27.90919116,3,100,0.982705894,0.116860745,0.008346215,0.015814026,0.103356926,,0.123013,0.286425473,0,0.97299999,0.077156241,0.758245264,-0.265250012,0.130173789,8,1.083,4.266666667,0,0,0,0,0,0.08971299,0.772079813,-0.600000024,2.555999994
82,419840,177.5615676,2404,,0.356473001,0.674050215,0,2.738999844,88.0045,28.1434447,3,100,0.931450799,0.115275327,-0.008441303,0.018139202,0.107412195,,0.1255595,0.288787634,0,0.97299999,0.085152741,0.764419853,-0.265000012,0.130586285,8,1.084,4.316666667,5.862743855,0.289757609,-0.119354427,0.713640571,1.581144732,0.09765949,0.77814717,-0.600000024,2.555999994
83,424960,179.0007244,2433,,0.365349501,0.681351139,0,2.738999844,87.662,28.5939986,3,100,0.964644852,0.143263273,-0.008292757,0.016250357,0.153047396,,0.129142,0.293083651,0,0.97299999,0.095939324,0.772788835,-0.263916679,0.132563166,8,1.0855,4.375,0,0,0,0,0,0.10979199,0.787134175,-0.600000024,2.555999994
84,430080,179.5439957,2461,,0.371324001,0.684407799,0,2.738999844,87.557,28.62206755,3,100,0.901465905,0.151019344,-0.007082177,0.019060925,0.173717203,,0.130337,0.293500933,0,0.97299999,0.100196575,0.775153586,-0.263666679,0.132022304,8,1.0885,4.475,5.860340595,0.143596932,-0.049610149,0.687840283,0.601851146,0.11433699,0.790769936,-0.600000024,2.555999994
85,435200,182.4647893,2489,,0.378599501,0.690697183,0,2.738999844,87.2195,29.03770514,3,100,0.891455254,0.157833196,0.022912052,0.003928356,0.067785604,,0.1336745,0.297539775,0,0.97299999,0.108100741,0.78226234,-0.263000012,0.133511963,8,1.0905,4.541666667,0,0,0,0,0,0.122974491,0.798160744,-0.600000024,2.555999994
86,440320,167.7873539,2520,,0.373075001,0.68847632,0,2.738999844,87.3325,28.98054423,3,100,0.900231555,0.134893413,0.010032935,0.019404127,0.134221619,,0.1324075,0.296878917,0,0.97299999,0.102833742,0.779475085,-0.263750012,0.132307906,8,1.088,4.416666667,5.853004932,0.140289456,0.092928022,0.578738213,0.423628891,0.117707491,0.795244801,-0.600000024,2.555999994
87,445440,176.0707168,2549,,0.372183501,0.685609859,0,2.738999844,87.3775,28.89544936,3,100,0.986296961,0.116558836,0.007123967,0.011169851,0.103140739,,0.1320525,0.296080853,0,0.97299999,0.103568741,0.779426199,-0.264250012,0.130542644,9,1.087,4.316666667,0,0,0,0,0,0.118302491,0.794801714,-0.600000024,2.555999994
88,450560,184.9425898,2577,,0.370957501,0.685175231,0,2.738999844,87.3985,28.89893939,3,100,1.051903099,0.11834465,0.007436475,0.00658616,0.081597972,,0.1317635,0.296084019,0,0.97299999,0.101813075,0.77870125,-0.264416679,0.130481773,9,1.087,4.3,0,0,0,0,0,0.116713491,0.794361905,-0.600000024,2.555999994
89,455680,172.4227172,2606,,0.375912001,0.691218106,0,2.738999844,87.066,29.31981658,3,100,1.091619182,0.123511755,0.002342593,0.008130342,0.093010412,,0.135106,0.300132818,0,0.97299999,0.108455575,0.786307764,-0.265666679,0.128405174,9,1.0845,4.175,5.847088337,0.23539345,-0.108683273,0.738569617,0.740259935,0.122855991,0.801586087,-0.600000024,2.555999994
90,460800,173.2025079,2636,,0.374285001,0.691484182,0,2.738999844,87.111,29.35904765,3,100,1.026472616,0.116091579,-0.006225441,0.022487469,0.123100058,,0.134601,0.300361866,0,0.97299999,0.105900575,0.785500922,-0.266416679,0.127246234,9,1.084,4.116666667,0,0,0,0,0,0.120200991,0.801006811,-0.600000024,2.555999994
91,465920,179.9542049,2664,,0.376939501,0.692147918,0,2.738999844,87.0075,29.43620974,3,100,1.018495923,0.122254377,-0.005799726,0.011365181,0.111648448,,0.1357325,0.301167933,0,0.97299999,0.110340075,0.788596371,-0.266166679,0.127670474,9,1.084,4.116666667,5.833278179,0.045386918,0.080079846,0.563258886,0.932233843,0.12443249,0.803679102,-0.600000024,2.555999994
92,471040,193.598988,2691,,0.378214001,0.693726111,0,2.738999844,86.917,29.53958549,3,100,1.127443838,0.114307971,0.004390532,0.009723853,0.079391114,,0.136647,0.30217695,0,0.97299999,0.112054575,0.790664163,-0.266666679,0.126820082,9,1.083,4.066666667,0,0,0,0,0,0.125946991,0.805635014,-0.600000024,2.555999994
93,476160,185.2925955,2718,,0.374532001,0.691314969,0,2.738999844,87.045,29.45425224,3,100,1.238764358,0.093391181,-0.004916733,0.017526777,0.138316718,,0.135195,0.301276446,0,0.97299999,0.106452575,0.787290777,-0.266916679,0.126391999,9,1.0835,4.091666667,5.819044113,0.160064518,0.022973565,0.583176672,1.037866185,0.11994499,0.802612293,-0.600000024,2.555999994
94,481280,168.793795,2749,,0.383843501,0.700106716,0,2.81099987,86.6355,29.88763356,3,100,1.226794916,0.106244186,-0.003741555,0.013424301,0.109176739,,0.1394305,0.305536505,0,0.97299999,0.116808075,0.795877897,-0.267416679,0.12552996,9,1.0825,4.041666667,0,0,0,0,0,0.13063049,0.81118876,-0.600000024,2.555999994
95,486400,171.3333204,2779,,0.391113001,0.707103862,0,2.820000172,86.2215,30.3636203,3,100,1.273951715,0.112471242,0.007263849,0.006048987,0.057104729,,0.1435565,0.310166645,0,0.97299999,0.125621575,0.80432709,-0.268166679,0.124221911,9,1.081,3.966666667,0,0,0,0,0,0.138906491,0.819107387,-0.600000024,2.601000071
96,491520,174.4000174,2808,,0.395054501,0.709673092,0,2.820000172,86.0345,30.56297286,3,100,1.198473006,0.125230729,-0.017410767,0.019327736,0.114072245,,0.1454395,0.312121486,0,0.97299999,0.130292325,0.808435379,-0.268416679,0.123781814,9,1.081,3.966666667,5.79148674,0.380543262,-0.184824347,0.842293918,1.285831027,0.14288949,0.822213763,-0.600000024,2.601000071
97,496640,182.1312852,2836,,0.401941501,0.716204185,0,2.820000172,85.704,30.9641629,3,100,1.201491117,0.121766985,0.003277239,0.009576564,0.108389779,,0.148814,0.315939469,0,0.97299999,0.138228575,0.815296491,-0.268666679,0.122321979,9,1.08,3.866666667,0,0,0,0,0,0.15176399,0.829287377,-0.600000024,2.601000071
98,501760,178.4845132,2865,,0.404289001,0.7176901,0,2.820000172,85.619,31.05631722,3,100,1.172653157,0.12812335,0.000669969,0.019678886,0.13769573,,0.149729,0.316816941,0,0.97299999,0.141093575,0.817270765,-0.268666679,0.122321979,9,1.08,3.866666667,5.748757839,0.059275649,0.03815854,0.806331277,2.357256067,0.15462899,0.831181768,-0.600000024,2.601000071
99,506880,178.4717877,2894,,0.400771001,0.713968993,0,2.820000172,85.7305,30.93130889,3,100,1.173458916,0.110679217,0.001645721,0.009166,0.083779918,,0.1485755,0.315618353,0,0.97299999,0.138612408,0.815322971,-0.268583345,0.122584183,9,1.0795,3.858333333,0,0,0,0,0,0.15167549,0.827985192,-0.600000024,2.601000071
100,512000,176.558484,2923,,0.402759501,0.714137049,0,2.820000172,85.747,30.90378603,3,100,1.222687393,0.119405776,-0.012075787,0.016548775,0.111370552,,0.148627,0.315299804,0,0.97299999,0.141263908,0.815933075,-0.268583345,0.122584183,9,1.0795,3.858333333,5.730276108,0.25033173,0.067726262,0.625350535,2.236355642,0.154326991,0.828544169,-0.600000024,2.601000071
101,517120,177.99992,2951,,0.404887501,0.71785426,0,2.820000172,85.5365,31.25153865,3,100,1.20303241,0.083665335,0.008951406,0.006624372,0.076703774,,0.1505715,0.318522361,0,0.97299999,0.142858408,0.819976872,-0.269583345,0.120783754,9,1.078,3.783333333,0,0,0,0,0,0.155371491,0.832541459,-0.600000024,2.601000071
102,522240,176.7834025,2980,,0.400257502,0.714485796,0,2.820000172,85.8105,30.96907473,3,100,1.328357917,0.087940411,-0.000450738,0.010393187,0.085321455,,0.1479055,0.315720648,0,0.97299999,0.136963159,0.814663458,-0.269833345,0.120328139,9,1.078,3.783333333,0,0,0,0,0,0.149605491,0.827528835,-0.600000024,2.601000071
103,527360,174.7372254,3010,,0.403280501,0.718108992,0,2.820000172,85.654,31.09760898,3,100,1.24379555,0.090140674,-0.005642166,0.015375253,0.111721125,,0.149564,0.317018608,0,0.97299999,0.140940659,0.817723575,-0.270333345,0.119410124,9,1.0765,3.708333333,5.762979031,0.18946223,-0.051395271,0.774920344,0.434717865,0.153963991,0.830460889,-0.600000024,2.601000071
104,532480,177.3425988,3039,,0.397509001,0.713707034,0,2.820000172,85.849,30.94495434,3,100,1.143393773,0.084547211,-0.000573791,0.012110634,0.097180526,,0.147559,0.315441376,0,0.97299999,0.135695408,0.814584448,-0.270833345,0.118482886,10,1.0745,3.608333333,0,0,0,0,0,0.148308991,0.826902699,-0.600000024,2.601000071
105,537600,168.8749876,3069,,0.399727002,0.714977113,0,2.820000172,85.8585,30.92771375,3,100,1.215041888,0.095650423,-0.025830911,0.028913401,0.117628893,,0.1476235,0.315236335,0,0.97299999,0.137645158,0.814625654,-0.270083345,0.119870271,10,1.0755,3.658333333,5.768480778,0.091950551,0.09010572,0.608460665,0.586588821,0.151523491,0.828516316,-0.600000024,2.601000071
106,542720,180.1189903,3097,,0.403254002,0.717952166,0,2.820000172,85.696,31.11024886,3,100,1.244284678,0.094691408,-0.008157892,0.015258769,0.085946939,,0.149336,0.316977239,0,0.97299999,0.141857659,0.818426367,-0.270833345,0.118482886,10,1.074,3.583333333,0,0,0,0,0,0.155435991,0.832131284,-0.600000024,2.601000071
107,547840,175.5788382,3127,,0.408903502,0.72210886,0,2.820000172,85.4485,31.33599125,3,100,1.200435364,0.10182012,-0.008392112,0.013564803,0.101528655,,0.1519135,0.319216099,0,0.97299999,0.148735159,0.823643724,-0.271083345,0.118015741,10,1.0735,3.558333333,0,0,0,0,0,0.162213491,0.837135248,-0.600000024,2.601000071
108,552960,176.4554007,3156,,0.423093001,0.732911341,0,2.820000172,84.84,31.98884806,3,100,1.125562358,0.125444494,-0.024074238,0.025209028,0.112517632,,0.157989999,0.325552194,0,0.97299999,0.162514075,0.834466377,-0.270666679,0.118676029,10,1.076,3.666666667,5.724734783,0.195263728,-0.055519257,0.646900475,0.720442263,0.176339991,0.848081475,-0.600000024,2.601000071
109,558080,167.1385508,3186,,0.424825001,0.731880719,0,2.820000172,84.8435,31.92098068,3,100,1.123754513,0.112315162,-0.014849243,0.020427381,0.105939914,,0.158158499,0.32493805,0,0.97299999,0.165567075,0.835480234,-0.270916679,0.11821,10,1.076,3.666666667,0,0,0,0,0,0.178608491,0.847850909,-0.600000024,2.601000071
110,563200,178.5548384,3215,,0.428745501,0.734744792,0,2.820000172,84.7045,31.95422006,3,100,1.030359843,0.158978127,-0.031863848,0.032764902,0.161567149,,0.159709499,0.325402457,0,0.97299999,0.170526325,0.83804736,-0.270916679,0.11821,10,1.0755,3.641666667,5.705456257,0.215088204,-0.294056386,0.917238533,1.703075115,0.184209491,0.85128606,-0.600000024,2.601000071
111,568320,183.7970044,3243,,0.433043001,0.738686207,0,2.820000172,84.423,32.20922338,3,100,1.060195315,0.178103794,0.011182245,0.011839724,0.082693597,,0.162542999,0.327932324,0,0.97299999,0.177926492,0.843110609,-0.270250012,0.12025872,10,1.0735,3.608333333,0,0,0,0,0,0.192042991,0.855496075,-0.600000024,2.601000071
112,573440,177.7433038,3272,,0.445048501,0.746937404,0,2.820000172,83.922,32.67096442,3,100,1.130539489,0.189133336,0.005770966,0.012991638,0.103118692,,0.167651999,0.332453936,0,0.97299999,0.190467492,0.852257415,-0.270250012,0.12025872,10,1.0745,3.658333333,5.702514172,0.250294924,-0.062960334,0.736464918,0.40784666,0.204651991,0.865172228,-0.600000024,2.601000071
113,578560,173.7904331,3301,,0.461160501,0.759342464,0,2.820000172,83.1095,33.40672851,3,100,1.210641658,0.181837416,0.003234509,0.013485443,0.113544034,,0.175814499,0.339672399,0,0.97299999,0.208521492,0.866361348,-0.271000012,0.118874817,10,1.073,3.583333333,0,0,0,0,0,0.222814491,0.879495986,-0.600000024,2.601000071
114,583680,168.0680754,3332,,0.478669001,0.772696448,0,2.820000172,82.1335,34.29484914,3,100,1.24646585,0.164754859,0.005917311,0.008066679,0.083851881,,0.185548499,0.348324103,0,0.97299999,0.230105492,0.882466719,-0.271500012,0.117940545,10,1.071,3.483333333,5.643670559,0.511433959,-0.350449115,1.153664589,5.639497268,0.244498491,0.894775292,-0.600000024,2.601000071
115,588800,176.9197617,3360,,0.467215001,0.768395937,0,2.91899991,82.5305,33.99389754,3,100,1.330866796,0.120202195,0.02302909,0.013778167,0.129997451,,0.181375499,0.345377004,0,0.97299999,0.216678408,0.876212814,-0.273333345,0.114187954,10,1.0675,3.375,0,0,0,0,0,0.229575491,0.8880422,-0.600000024,2.601000071
116,593920,163.1241254,3392,,0.478857001,0.779088626,0,2.954999924,81.7915,34.69801187,3,100,1.337819344,0.144235298,0.003009677,0.008518587,0.119366248,,0.188626499,0.352201594,0,0.97299999,0.231167158,0.888377789,-0.274333345,0.112210615,10,1.0645,3.275,5.621816635,0.434884548,0.033332374,0.976894975,3.85969789,0.243526491,0.898770591,-0.600000024,2.601000071
117,599040,180.1863309,3420,,0.492978001,0.790510468,0,2.954999924,81.1315,35.20886547,3,100,1.307669395,0.156616772,-0.00261714,0.016000834,0.100255127,,0.195316499,0.357232708,0,0.97299999,0.245456992,0.898282105,-0.275000012,0.111492401,10,1.0625,3.258333333,0,0,0,0,0,0.257566491,0.909335391,-0.600000024,2.601000071
118,604160,169.3781266,3451,,0.512662001,0.804589111,0,2.954999924,80.145,36.07323073,3,100,1.297972506,0.138020353,0.000941512,0.008663985,0.099780732,,0.205094999,0.365582354,0,0.97299999,0.266228992,0.912270232,-0.274750012,0.111995505,10,1.0635,3.308333333,5.654414177,0.278318584,-0.035359181,1.162193418,5.392458721,0.279244991,0.924015941,-0.600000024,2.601000071
119,609280,182.2736648,3479,,0.5258005,0.812915962,0,2.954999924,79.4495,36.64529233,3,100,1.299261159,0.122697666,0.010195976,0.008557821,0.081698386,,0.212004498,0.371121584,0,0.97299999,0.281005158,0.922415552,-0.275333345,0.110566219,10,1.0625,3.275,0,0,0,0,0,0.293404491,0.933773929,-0.600000024,2.601000071
120,614400,183.702683,3507,,0.5304405,0.814878908,0,2.954999924,79.258,36.6960139,3,100,1.238428742,0.154260756,-0.009000937,0.014302756,0.114761911,,0.214027999,0.371733346,0,0.97299999,0.286428658,0.925157555,-0.275833345,0.109541342,10,1.0615,3.225,5.687880039,0.590438902,-0.259753317,1.181722641,5.138562168,0.298627991,0.936410592,-0.600000024,2.601000071
121,619520,177.9908202,3535,,0.550550001,0.830530639,0,2.954999924,78.022,37.64681283,3,100,1.253470898,0.146149762,0.00226289,0.005598237,0.115212474,,0.226201998,0.380996808,0,0.97299999,0.309719659,0.941173498,-0.277333345,0.106262777,11,1.0575,3.058333333,0,0,0,0,0,0.322151992,0.952153988,-0.600000024,2.601000071
122,624640,182.6991657,3563,,0.548586001,0.829976068,0,2.954999924,78.0725,37.66521265,3,100,1.283246976,0.091958085,0.017124445,0.010318804,0.096678391,,0.225597498,0.381127838,0,0.97299999,0.307915159,0.940265826,-0.276583345,0.107852748,11,1.0585,3.108333333,5.747548103,0.599439383,-0.206777602,1.117655277,1.589874041,0.320797491,0.951152375,-0.600000024,2.601000071
123,629760,172.4095361,3593,,0.571982001,0.844095886,0,2.97300005,76.8675,38.52920897,3,100,1.302028269,0.1269346,-0.01079194,0.015760083,0.109686069,,0.237692498,0.389460377,0,0.97299999,0.334941909,0.955402239,-0.277333345,0.106262777,11,1.0565,3.008333333,5.7894063,0.402698249,0.077133842,1.071501613,0.927862434,0.348242492,0.965917485,-0.600000024,2.601000071
124,634880,177.8060779,3622,,0.591503502,0.854155272,0,2.97300005,75.78,39.29925699,3,100,1.321203548,0.116504358,0.001327985,0.006731151,0.060054938,,0.248479998,0.396885282,0,0.97299999,0.35875941,0.969250605,-0.277833345,0.105186475,11,1.055,2.933333333,0,0,0,0,0,0.371479993,0.979010299,-0.600000024,2.601000071
125,640000,181.2552326,3650,,0.609011002,0.864307019,0,2.97300005,74.7695,39.99345409,3,100,1.333368009,0.114736003,-0.009511433,0.010864846,0.10226677,,0.258474498,0.403566902,0,0.97299999,0.380004161,0.981520359,-0.278833345,0.102992853,11,1.0525,2.858333333,5.785735607,0.487116098,-0.390577286,1.344534874,2.856030683,0.391924494,0.989763668,-0.600000024,2.367000103
126,645120,173.4727062,3680,,0.629127003,0.874652513,0,2.97300005,73.6205,40.67550221,3,100,1.312259942,0.120077723,-0.012676623,0.012688175,0.105518125,,0.269915498,0.410193923,0,0.97299999,0.404490661,0.994290661,-0.280083345,0.100169266,11,1.0495,2.708333333,0,0,0,0,0,0.416065494,1.002077419,-0.600000024,2.367000103
127,650240,175.874509,3709,,0.649172503,0.883377184,0,2.97300005,72.636,41.21176415,3,100,1.309071368,0.141687194,-0.013967174,0.01540053,0.114153696,,0.279825998,0.415368083,0,0.97299999,0.427633662,1.0040289,-0.280083345,0.100169266,11,1.049,2.683333333,5.779843807,0.662629187,-0.125191957,1.13757658,1.498099573,0.439775995,1.011927136,-0.600000024,2.367000103
128,655360,179.0131599,3737,,0.679306004,0.895636888,0,2.97300005,71.0315,42.06084293,3,100,1.358230865,0.156002755,0.007272956,0.010293851,0.100301391,,0.295666497,0.423663765,0,0.97299999,0.462174163,1.01871834,-0.279583345,0.101309996,11,1.0495,2.708333333,5.775329113,0.678045452,-0.26712504,1.220120549,2.051073603,0.474666495,1.025925731,-0.600000024,2.367000103
129,660480,180.3062171,3766,,0.706760504,0.904455404,0,2.97300005,69.617,42.64299838,3,100,1.281929052,0.181618271,-0.019820882,0.028470591,0.141360315,,0.309796997,0.429436756,0,0.97299999,0.494633913,1.030471341,-0.279833345,0.100741556,11,1.0485,2.658333333,0,0,0,0,0,0.506796996,1.037186211,-0.600000024,2.367000103
130,665600,165.6336472,3797,,0.730995005,0.911547769,0,2.97300005,68.38,43.2321362,3,100,1.255656976,0.154155148,0.007934242,0.005646217,0.07137904,,0.322129997,0.435062595,0,0.97299999,0.523497914,1.040087921,-0.279333345,0.103094347,11,1.0485,2.708333333,5.764563084,0.818795502,-0.032309029,1.206126571,1.098924968,0.535229997,1.046464321,-0.600000024,2.367000103
131,670720,170.9775809,3827,,0.762303506,0.921433076,0,2.97300005,66.6825,43.88083515,3,100,1.266746014,0.155331469,-0.000859047,0.011091168,0.143056037,,0.338957497,0.441442604,0,0.97299999,0.559300665,1.052471598,-0.280833345,0.099690493,11,1.0465,2.608333333,5.780525684,0.788909137,-0.104575023,1.213893056,0.788783005,0.569807498,1.058538618,-0.600000024,2.367000103
132,675840,194.2677952,3853,,0.767043506,0.922619249,0,2.97300005,66.461,43.93059844,3,100,1.333288634,0.159123346,0.001781757,0.019409382,0.133341094,,0.341200997,0.441953386,0,0.97299999,0.564544165,1.053834779,-0.280583345,0.101506397,11,1.047,2.645833333,0,0,0,0,0,0.575150998,1.05987267,-0.600000024,2.367000103
